customer_id,total_revenue,total_transactions,customer_tenure_days,is_churned,customer_ltv,churn_probability,churn_risk_level,R_score,F_score,M_score,segment
CUST_001490,14111.2,7,182,0,14111.2,0.0002578401240466,Low,5.0,2.0,5.0,Potential Loyalists
CUST_001491,227.22,7,182,0,227.22,0.0002915941362895,Low,5.0,3.0,1.0,Loyal Customers
CUST_001492,4392.32,6,181,0,4392.32,0.0081208978745321,Low,1.0,2.0,4.0,Hibernating
CUST_001493,12698.69,6,181,0,12698.69,0.0106586938839522,Low,1.0,2.0,5.0,Hibernating
CUST_001494,1424.63,6,181,0,1424.63,0.0035624388177636,Low,1.0,3.0,3.0,At Risk
CUST_001495,3627.67,6,181,0,3627.67,0.0097651182356932,Low,1.0,3.0,4.0,At Risk
CUST_001496,2569.4,6,181,0,2569.4,0.0157699439578711,Low,1.0,2.0,4.0,Hibernating
CUST_001497,296.68,6,181,0,296.68,0.0145305204635638,Low,1.0,3.0,1.0,At Risk
CUST_001498,3681.03,6,180,0,3681.03,0.0170771987058298,Low,1.0,2.0,4.0,Hibernating
CUST_001499,441.93,6,180,0,441.93,0.0106127490898331,Low,2.0,3.0,2.0,At Risk
CUST_001500,5157.99,6,179,0,5157.99,0.0039848498666735,Low,2.0,3.0,5.0,At Risk
CUST_001501,4230.9,6,179,0,4230.9,0.0036237461264465,Low,2.0,3.0,4.0,At Risk
CUST_001502,1207.64,6,179,0,1207.64,0.0035583320107282,Low,2.0,3.0,3.0,At Risk
CUST_001503,4501.02,6,179,0,4501.02,0.0066432527178745,Low,2.0,3.0,4.0,At Risk
CUST_001504,297.93,6,179,0,297.93,0.0063075065810905,Low,2.0,2.0,1.0,Hibernating
CUST_001505,456.92,6,178,0,456.92,0.0061027663418861,Low,2.0,3.0,2.0,At Risk
CUST_001506,498.3,6,178,0,498.3,0.0067536102792759,Low,2.0,2.0,2.0,Hibernating
CUST_001507,584.05,6,178,0,584.05,0.0242138210980178,Low,1.0,2.0,2.0,Hibernating
CUST_001508,553.51,6,178,0,553.51,0.0040374586785823,Low,2.0,3.0,2.0,At Risk
CUST_001509,735.61,6,178,0,735.61,0.0028036320497982,Low,2.0,3.0,2.0,At Risk
CUST_001510,3594.84,6,178,0,3594.84,0.0108043235733816,Low,1.0,2.0,4.0,Hibernating
CUST_001511,1610.72,6,177,0,1610.72,0.0033651897759649,Low,2.0,3.0,3.0,At Risk
CUST_001512,325.28000000000003,6,177,0,325.28000000000003,0.0101625811245981,Low,2.0,2.0,2.0,Hibernating
CUST_001513,266.29,6,176,0,266.29,0.0063434191357449,Low,2.0,2.0,1.0,Hibernating
CUST_001514,1024.32,6,176,0,1024.32,0.0019430149490212,Low,1.0,2.0,3.0,Hibernating
CUST_001515,1199.35,6,176,0,1199.35,0.002831340415552,Low,2.0,3.0,3.0,At Risk
CUST_001516,1156.31,6,175,0,1156.31,0.0032392813652123,Low,2.0,3.0,3.0,At Risk
CUST_001517,292.25,6,175,0,292.25,0.0052617105306686,Low,2.0,3.0,1.0,At Risk
CUST_001518,212.6,6,175,0,212.6,0.0062933070937195,Low,2.0,3.0,1.0,At Risk
CUST_001519,15228.31,6,174,0,15228.31,0.0012560204462003,Low,2.0,3.0,5.0,At Risk
CUST_001520,1368.46,6,174,0,1368.46,0.0016759514303845,Low,2.0,3.0,3.0,At Risk
CUST_001521,9764.55,6,174,0,9764.55,0.0025630578788672,Low,2.0,3.0,5.0,At Risk
CUST_001522,706.73,6,174,0,706.73,0.0032030163332319,Low,2.0,2.0,2.0,Hibernating
CUST_001523,1408.29,6,174,0,1408.29,0.0020988430543469,Low,2.0,3.0,3.0,At Risk
CUST_001524,116.48,6,173,0,116.48,0.0030484919828782,Low,3.0,2.0,1.0,About to Sleep
CUST_001525,310.28,6,173,0,310.28,0.0049636127571847,Low,2.0,3.0,1.0,At Risk
CUST_001526,1605.65,6,173,0,1605.65,0.0008893545045024,Low,3.0,3.0,3.0,Potential Loyalists
CUST_001527,127.85,6,173,0,127.85,0.0126494241589196,Low,1.0,2.0,1.0,Hibernating
CUST_001528,13807.76,6,172,0,13807.76,0.0010703038677113,Low,2.0,3.0,5.0,At Risk
CUST_001529,354.49,6,172,0,354.49,0.0020946585350715,Low,3.0,3.0,2.0,Promising
CUST_001530,18313.36,6,171,0,18313.36,0.001441033731658,Low,3.0,2.0,5.0,Potential Loyalists
CUST_001531,606.4,6,171,0,606.4,0.0036175657721445,Low,2.0,3.0,2.0,At Risk
CUST_001532,1081.62,6,171,0,1081.62,0.0009887982189426,Low,3.0,3.0,3.0,Potential Loyalists
CUST_001533,379.15,6,170,0,379.15,0.0023986590542983,Low,3.0,3.0,2.0,Promising
CUST_001534,12663.07,6,170,0,12663.07,0.0006263297004948,Low,3.0,3.0,5.0,Potential Loyalists
CUST_001535,1785.05,6,170,0,1785.05,0.0011689067954303,Low,3.0,3.0,3.0,Potential Loyalists
CUST_001536,972.56,6,169,0,972.56,0.0012468851255751,Low,3.0,3.0,3.0,Potential Loyalists
CUST_001537,573.95,6,168,0,573.95,0.0022859741603512,Low,3.0,3.0,2.0,Promising
CUST_001538,3541.56,6,168,0,3541.56,0.0018041147021052,Low,3.0,3.0,4.0,Potential Loyalists
CUST_001539,174.93,4,167,1,174.93,0.7628942141211401,High,1.0,2.0,1.0,Hibernating
CUST_001540,9532.83,5,167,0,9532.83,0.030966388201312,Low,1.0,2.0,5.0,Hibernating
CUST_001541,4355.96,6,167,0,4355.96,0.0009614597367978,Low,3.0,3.0,4.0,Potential Loyalists
CUST_001542,521.64,6,167,0,521.64,0.000998525092507,Low,3.0,2.0,2.0,About to Sleep
CUST_001543,743.76,6,166,0,743.76,0.0009829223844629,Low,3.0,3.0,2.0,Promising
CUST_001544,397.31,6,166,0,397.31,0.0034244825299829,Low,4.0,2.0,1.0,New Customers
CUST_001545,593.28,6,166,0,593.28,0.0024575202565543,Low,3.0,3.0,2.0,Promising
CUST_001546,14730.5,5,165,0,14730.5,0.0612876109353498,Low,1.0,2.0,5.0,Hibernating
CUST_001547,5382.83,6,165,0,5382.83,0.0011770926617908,Low,4.0,3.0,5.0,Loyal Customers
CUST_001548,926.69,6,165,0,926.69,0.0010145533251775,Low,4.0,3.0,3.0,Loyal Customers
CUST_001549,595.94,6,165,0,595.94,0.0011197959437221,Low,4.0,3.0,2.0,Loyal Customers
CUST_001550,1216.4,6,165,0,1216.4,0.0008564503922637,Low,4.0,3.0,3.0,Loyal Customers
CUST_001551,1560.5,6,165,0,1560.5,0.0009716922245145,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001552,1470.78,6,165,0,1470.78,0.0004926148789565,Low,4.0,3.0,3.0,Loyal Customers
CUST_001553,1677.98,6,164,0,1677.98,0.0008125303704162,Low,4.0,3.0,3.0,Loyal Customers
CUST_001554,231.37,6,164,0,231.37,0.0009130699343504,Low,4.0,3.0,1.0,Loyal Customers
CUST_001555,800.54,6,164,0,800.54,0.0009384837572146,Low,3.0,2.0,3.0,Potential Loyalists
CUST_001556,472.28,6,163,0,472.28,0.0016526240142839,Low,4.0,2.0,2.0,New Customers
CUST_001557,527.75,6,162,0,527.75,0.0009012857450305,Low,4.0,3.0,2.0,Loyal Customers
CUST_001558,6433.77,6,162,0,6433.77,0.0008096808289041,Low,1.0,2.0,5.0,Hibernating
CUST_001559,412.68,6,162,0,412.68,0.0011503083976678,Low,4.0,3.0,2.0,Loyal Customers
CUST_001560,288.71,6,161,0,288.71,0.0009649818763917,Low,4.0,3.0,1.0,Loyal Customers
CUST_001561,352.33,6,161,0,352.33,0.0009753353880015,Low,4.0,3.0,2.0,Loyal Customers
CUST_001562,746.8000000000001,6,161,0,746.8000000000001,0.001424937618157,Low,4.0,2.0,2.0,New Customers
CUST_001563,1203.17,6,160,0,1203.17,0.0004506073458998,Low,4.0,3.0,3.0,Loyal Customers
CUST_001564,273.6,6,160,0,273.6,0.0010210639220275,Low,5.0,3.0,1.0,Loyal Customers
CUST_001565,3049.54,6,159,0,3049.54,0.0008214326971716,Low,4.0,3.0,4.0,Loyal Customers
CUST_001566,4133.95,6,159,0,4133.95,0.0003741674528404,Low,4.0,3.0,4.0,Loyal Customers
CUST_001567,897.15,6,159,0,897.15,0.0002099047861209,Low,5.0,3.0,3.0,Loyal Customers
CUST_001568,1806.67,6,159,0,1806.67,0.0002110343966131,Low,5.0,3.0,3.0,Loyal Customers
CUST_001569,945.99,6,159,0,945.99,0.0002010745520489,Low,5.0,3.0,3.0,Loyal Customers
CUST_001570,542.9100000000001,6,159,0,542.9100000000001,0.000479825104888,Low,5.0,3.0,2.0,Loyal Customers
CUST_001571,2540.4300000000003,6,158,0,2540.4300000000003,0.0013443275769786,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001572,784.49,6,157,0,784.49,0.0003010312330116,Low,5.0,3.0,2.0,Loyal Customers
CUST_001573,468.07,6,157,0,468.07,0.0006238967748549,Low,5.0,3.0,2.0,Loyal Customers
CUST_001574,1382.77,6,157,0,1382.77,0.0002178744408777,Low,5.0,3.0,3.0,Loyal Customers
CUST_001575,1836.52,6,157,0,1836.52,0.0006761741475043,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001576,339.96,6,157,0,339.96,0.0005363029798818,Low,5.0,3.0,1.0,Loyal Customers
CUST_001577,1218.37,6,157,0,1218.37,0.0003056476651437,Low,5.0,3.0,3.0,Loyal Customers
CUST_001578,1707.47,6,156,0,1707.47,0.0008381045446141,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001579,259.0,6,156,0,259.0,0.0004183660343667,Low,5.0,3.0,1.0,Loyal Customers
CUST_001580,299.7,6,156,0,299.7,0.0006145635132021,Low,5.0,3.0,1.0,Loyal Customers
CUST_001581,502.82,6,156,0,502.82,0.000414176958424,Low,5.0,3.0,2.0,Loyal Customers
CUST_001582,679.3,6,155,0,679.3,0.0002768816161632,Low,5.0,3.0,2.0,Loyal Customers
CUST_001583,1196.73,6,155,0,1196.73,0.00020449441057,Low,5.0,3.0,3.0,Loyal Customers
CUST_001584,194.2,6,154,0,194.2,0.000479613227696,Low,5.0,3.0,1.0,Loyal Customers
CUST_001585,1108.92,6,154,0,1108.92,0.0002153135580571,Low,5.0,3.0,3.0,Loyal Customers
CUST_001586,376.39,6,154,0,376.39,0.0005116010487817,Low,5.0,3.0,2.0,Loyal Customers
CUST_001587,226.81,3,154,1,226.81,0.9876737550231904,High,1.0,1.0,1.0,Hibernating
CUST_001588,257.47,5,154,0,257.47,0.0180653169550865,Low,1.0,2.0,1.0,Hibernating
CUST_001589,2003.88,6,154,0,2003.88,0.0001640939126686,Low,5.0,3.0,4.0,Loyal Customers
CUST_001590,1093.0,6,153,0,1093.0,0.0002433067378797,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001591,325.67,6,153,0,325.67,0.0004023107500949,Low,5.0,3.0,1.0,Loyal Customers
CUST_001592,559.27,6,153,0,559.27,0.0005235436459308,Low,5.0,3.0,2.0,Loyal Customers
CUST_001593,1292.53,6,153,0,1292.53,0.0002218576957989,Low,5.0,3.0,3.0,Loyal Customers
CUST_001594,328.14,6,153,0,328.14,0.0005216983427307,Low,5.0,2.0,1.0,New Customers
CUST_001595,3459.96,6,152,0,3459.96,0.0003373323374548,Low,5.0,3.0,4.0,Loyal Customers
CUST_001596,4158.07,6,152,0,4158.07,0.0005492301215171,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001597,382.08,6,152,0,382.08,0.0003604522731711,Low,5.0,2.0,1.0,New Customers
CUST_001598,902.92,5,151,0,902.92,0.0045939194171384,Low,2.0,2.0,3.0,Hibernating
CUST_001599,2587.15,5,151,0,2587.15,0.0057290605421955,Low,1.0,2.0,4.0,Hibernating
CUST_001600,222.47,5,151,0,222.47,0.0137335141328497,Low,1.0,2.0,1.0,Hibernating
CUST_001601,1234.64,5,150,0,1234.64,0.0047496626807803,Low,2.0,2.0,3.0,Hibernating
CUST_001602,4262.31,5,150,0,4262.31,0.0052222568508054,Low,2.0,2.0,4.0,Hibernating
CUST_001603,3604.59,5,150,0,3604.59,0.0048409613452676,Low,1.0,2.0,4.0,Hibernating
CUST_001604,727.27,5,150,0,727.27,0.003511287359235,Low,1.0,2.0,2.0,Hibernating
CUST_001605,1017.68,5,149,0,1017.68,0.0038706349073613,Low,2.0,2.0,3.0,Hibernating
CUST_001606,704.35,5,149,0,704.35,0.0020894028890199,Low,2.0,2.0,2.0,Hibernating
CUST_001607,664.16,5,149,0,664.16,0.0058994599138448,Low,2.0,2.0,2.0,Hibernating
CUST_001608,346.4,5,149,0,346.4,0.010428921716823,Low,1.0,2.0,2.0,Hibernating
CUST_001609,489.79,5,149,0,489.79,0.0081931035748316,Low,2.0,2.0,2.0,Hibernating
CUST_001610,781.81,5,149,0,781.81,0.0026606241657566,Low,2.0,2.0,2.0,Hibernating
CUST_001611,169.0,5,148,0,169.0,0.0108760380535553,Low,2.0,2.0,1.0,Hibernating
CUST_001612,195.07,5,148,0,195.07,0.0093647193923109,Low,2.0,2.0,1.0,Hibernating
CUST_001613,2363.88,5,148,0,2363.88,0.0034101130282235,Low,2.0,2.0,4.0,Hibernating
CUST_001614,328.11,5,147,0,328.11,0.0063822064489886,Low,2.0,2.0,1.0,Hibernating
CUST_001615,317.71000000000004,5,147,0,317.71000000000004,0.0129944454219779,Low,2.0,2.0,1.0,Hibernating
CUST_001616,825.52,5,147,0,825.52,0.0061817332489971,Low,2.0,2.0,2.0,Hibernating
CUST_001617,355.73,5,147,0,355.73,0.0067437020692327,Low,2.0,2.0,2.0,Hibernating
CUST_001618,276.6,5,147,0,276.6,0.0063527621254461,Low,2.0,2.0,1.0,Hibernating
CUST_001619,6507.68,5,147,0,6507.68,0.0026759859119529,Low,2.0,2.0,5.0,Hibernating
CUST_001620,792.64,5,147,0,792.64,0.0035643817991196,Low,2.0,2.0,2.0,Hibernating
CUST_001621,1280.88,5,145,0,1280.88,0.0033908283952694,Low,2.0,2.0,3.0,Hibernating
CUST_001622,704.0,5,145,0,704.0,0.0028769778245073,Low,2.0,2.0,2.0,Hibernating
CUST_001623,152.51999999999998,5,145,0,152.51999999999998,0.0061614640344152,Low,2.0,2.0,1.0,Hibernating
CUST_001624,1085.93,5,145,0,1085.93,0.0020436812533752,Low,2.0,2.0,3.0,Hibernating
CUST_001625,1459.22,5,144,0,1459.22,0.0013847601426741,Low,2.0,2.0,3.0,Hibernating
CUST_001626,378.05,5,144,0,378.05,0.0048806295051049,Low,1.0,2.0,1.0,Hibernating
CUST_001627,386.59,5,144,0,386.59,0.0026896003149107,Low,3.0,2.0,2.0,About to Sleep
CUST_001628,469.9,5,144,0,469.9,0.004678203661101,Low,2.0,2.0,2.0,Hibernating
CUST_001629,310.18,5,144,0,310.18,0.0050041209315204,Low,2.0,2.0,1.0,Hibernating
CUST_001630,3660.5,5,143,0,3660.5,0.0035859443024345,Low,3.0,2.0,4.0,Potential Loyalists
CUST_001631,665.55,5,143,0,665.55,0.001813751435292,Low,3.0,2.0,2.0,About to Sleep
CUST_001632,236.39,5,143,0,236.39,0.0043265813763274,Low,3.0,2.0,1.0,About to Sleep
CUST_001633,395.76,5,143,0,395.76,0.0051542267628831,Low,2.0,2.0,2.0,Hibernating
CUST_001634,1157.64,5,142,0,1157.64,0.0013191680484712,Low,3.0,2.0,3.0,Potential Loyalists
CUST_001635,807.49,5,142,0,807.49,0.0014118808640272,Low,2.0,2.0,2.0,Hibernating
CUST_001636,437.25,5,141,0,437.25,0.0025335365792899,Low,3.0,2.0,2.0,About to Sleep
CUST_001637,1299.59,5,141,0,1299.59,0.001955442106234,Low,2.0,2.0,3.0,Hibernating
CUST_001638,5136.99,5,141,0,5136.99,0.0047375157824564,Low,3.0,2.0,4.0,Potential Loyalists
CUST_001639,699.11,5,140,0,699.11,0.0008439272760692,Low,3.0,2.0,2.0,About to Sleep
CUST_001640,2047.45,5,140,0,2047.45,0.0011432971323356,Low,3.0,2.0,4.0,Potential Loyalists
CUST_001641,416.59,5,140,0,416.59,0.0021431193317737,Low,3.0,2.0,2.0,About to Sleep
CUST_001642,2335.73,5,139,0,2335.73,0.001713609167584,Low,3.0,2.0,4.0,Potential Loyalists
CUST_001643,189.5,5,139,0,189.5,0.0021674128066865,Low,3.0,2.0,1.0,About to Sleep
CUST_001644,4967.24,5,139,0,4967.24,0.0029662754194058,Low,1.0,2.0,4.0,Hibernating
CUST_001645,355.06,5,139,0,355.06,0.0017806587657557,Low,3.0,2.0,2.0,About to Sleep
CUST_001646,4428.6,5,139,0,4428.6,0.0010029071116175,Low,3.0,2.0,4.0,Potential Loyalists
CUST_001647,1319.82,5,138,0,1319.82,0.0012133521783633,Low,3.0,2.0,3.0,Potential Loyalists
CUST_001648,199.03,5,138,0,199.03,0.0043522391786675,Low,1.0,2.0,1.0,Hibernating
CUST_001649,209.87,5,138,0,209.87,0.0035986063416948,Low,3.0,2.0,1.0,About to Sleep
CUST_001650,2688.07,5,138,0,2688.07,0.0013729721507962,Low,3.0,2.0,4.0,Potential Loyalists
CUST_001651,12923.85,5,138,0,12923.85,0.0013493607871603,Low,3.0,2.0,5.0,Potential Loyalists
CUST_001652,379.92,5,137,0,379.92,0.0013422430822004,Low,3.0,2.0,2.0,About to Sleep
CUST_001653,350.67,5,137,0,350.67,0.0023337383319889,Low,3.0,2.0,2.0,About to Sleep
CUST_001654,100.58,5,136,0,100.58,0.0020265063550867,Low,4.0,2.0,1.0,New Customers
CUST_001655,1417.29,5,136,0,1417.29,0.0008984346173032,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001656,1526.49,5,136,0,1526.49,0.0019382146404161,Low,3.0,2.0,3.0,Potential Loyalists
CUST_001657,532.76,5,136,0,532.76,0.002345206998625,Low,4.0,2.0,2.0,New Customers
CUST_001658,1510.05,5,136,0,1510.05,0.0007550216759944,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001659,195.8,5,135,0,195.8,0.002131040003223,Low,4.0,2.0,1.0,New Customers
CUST_001660,2350.61,5,135,0,2350.61,0.0011548492094407,Low,4.0,2.0,4.0,Potential Loyalists
CUST_001661,318.12,5,135,0,318.12,0.0018849549157403,Low,4.0,2.0,1.0,New Customers
CUST_001662,977.0,5,135,0,977.0,0.0008484283383585,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001663,2908.55,5,134,0,2908.55,0.0009618697698559,Low,4.0,2.0,4.0,Potential Loyalists
CUST_001664,1027.83,5,134,0,1027.83,0.0007425614358664,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001665,1425.57,5,134,0,1425.57,0.0003383129449882,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001666,833.01,5,134,0,833.01,0.0003800400361922,Low,4.0,2.0,2.0,New Customers
CUST_001667,269.49,5,133,0,269.49,0.0010394499969594,Low,4.0,2.0,1.0,New Customers
CUST_001668,532.6,5,133,0,532.6,0.0010380085021203,Low,4.0,2.0,2.0,New Customers
CUST_001669,2953.53,3,133,1,2953.53,0.8174182881488499,High,1.0,1.0,3.0,Hibernating
CUST_001670,876.69,5,133,0,876.69,0.0005765799226227,Low,4.0,2.0,2.0,New Customers
CUST_001671,1086.73,5,132,0,1086.73,0.001221494187081,Low,1.0,1.0,2.0,Hibernating
CUST_001672,536.55,5,132,0,536.55,0.0009286807507334,Low,4.0,2.0,2.0,New Customers
CUST_001673,827.5799999999999,5,132,0,827.5799999999999,0.000327566756103,Low,4.0,2.0,2.0,New Customers
CUST_001674,448.43,5,131,0,448.43,0.0007045321648025,Low,4.0,2.0,2.0,New Customers
CUST_001675,237.91,5,131,0,237.91,0.0016821262850618,Low,4.0,2.0,1.0,New Customers
CUST_001676,1176.36,5,131,0,1176.36,0.0002550332540678,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001677,949.72,5,131,0,949.72,0.0008456112474273,Low,4.0,2.0,2.0,New Customers
CUST_001678,313.65,5,131,0,313.65,0.0012973804032141,Low,4.0,2.0,1.0,New Customers
CUST_001679,119.85,3,131,1,119.85,0.3622816403780074,Medium,1.0,2.0,1.0,Hibernating
CUST_001680,1386.38,5,131,0,1386.38,0.0003637148571431,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001681,247.41,5,131,0,247.41,0.001226146149695,Low,4.0,2.0,1.0,New Customers
CUST_001682,383.24,5,131,0,383.24,0.000790491728727,Low,4.0,2.0,2.0,New Customers
CUST_001683,1306.81,5,130,0,1306.81,0.0008087419875662,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001684,484.62,5,130,0,484.62,0.0013427585089036,Low,4.0,2.0,2.0,New Customers
CUST_001685,821.02,5,130,0,821.02,0.0003749848049631,Low,4.0,2.0,2.0,New Customers
CUST_001686,1372.52,5,130,0,1372.52,0.0004742405824532,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001687,716.0999999999999,5,130,0,716.0999999999999,0.0004429647656549,Low,4.0,2.0,2.0,New Customers
CUST_001688,2296.81,5,129,0,2296.81,0.0005178695401261,Low,4.0,2.0,4.0,Potential Loyalists
CUST_001689,201.54,5,129,0,201.54,0.0013849614463543,Low,5.0,2.0,1.0,New Customers
CUST_001690,1259.94,5,129,0,1259.94,0.0004467633621517,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001691,813.04,5,129,0,813.04,0.000439840711309,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001692,222.63,5,129,0,222.63,0.0005611456598939,Low,5.0,2.0,1.0,New Customers
CUST_001693,2141.13,5,129,0,2141.13,0.0003314215423938,Low,4.0,2.0,4.0,Potential Loyalists
CUST_001694,545.31,5,129,0,545.31,0.0004482167357492,Low,4.0,2.0,2.0,New Customers
CUST_001695,852.71,5,128,0,852.71,0.0003192293190916,Low,4.0,2.0,2.0,New Customers
CUST_001696,4170.7,5,128,0,4170.7,0.000436736439749,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001697,238.15,5,128,0,238.15,0.0003648556561786,Low,5.0,2.0,1.0,New Customers
CUST_001698,5448.55,5,127,0,5448.55,0.0005297952776834,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001699,2838.25,5,127,0,2838.25,0.0003070022063775,Low,4.0,2.0,4.0,Potential Loyalists
CUST_001700,1339.75,5,126,0,1339.75,0.000224091054841,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001701,542.25,5,126,0,542.25,0.0004126686509295,Low,5.0,2.0,2.0,New Customers
CUST_001702,407.01,5,126,0,407.01,0.0004868153783922,Low,5.0,2.0,2.0,New Customers
CUST_001703,3056.03,5,126,0,3056.03,0.0001669166048065,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001704,5861.72,5,126,0,5861.72,0.0001966752336766,Low,5.0,2.0,5.0,Potential Loyalists
CUST_001705,177.01999999999998,5,125,0,177.01999999999998,0.0007846790413779,Low,5.0,2.0,1.0,New Customers
CUST_001706,218.74,5,125,0,218.74,0.0004862547434233,Low,5.0,2.0,1.0,New Customers
CUST_001707,310.82,5,125,0,310.82,0.0006193345630462,Low,5.0,2.0,2.0,New Customers
CUST_001708,644.99,5,125,0,644.99,0.0001276235744897,Low,5.0,2.0,2.0,New Customers
CUST_001709,516.1,5,125,0,516.1,0.0001946885470812,Low,1.0,2.0,2.0,Hibernating
CUST_001710,263.79,5,125,0,263.79,0.0004401314957527,Low,5.0,2.0,1.0,New Customers
CUST_001711,726.83,5,125,0,726.83,0.0001480322617396,Low,5.0,2.0,2.0,New Customers
CUST_001712,341.96000000000004,5,124,0,341.96000000000004,0.0004162758062064,Low,5.0,2.0,2.0,New Customers
CUST_001713,1002.93,5,124,0,1002.93,0.0001355883767516,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001714,1496.0,5,124,0,1496.0,0.0001326177770521,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001715,1171.8,5,124,0,1171.8,0.0001947773176811,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001716,13091.45,5,124,0,13091.45,6.332491061269338e-05,Low,1.0,2.0,5.0,Hibernating
CUST_001717,1051.26,5,124,0,1051.26,0.0002250975421745,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001718,334.28000000000003,5,123,0,334.28000000000003,0.0004732752317239,Low,5.0,2.0,1.0,New Customers
CUST_001719,736.26,5,123,0,736.26,0.0003068512023126,Low,5.0,2.0,2.0,New Customers
CUST_001720,4792.37,5,123,0,4792.37,0.0001042996171204,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001721,1661.66,5,123,0,1661.66,9.212418014662813e-05,Low,5.0,2.0,3.0,Potential Loyalists
CUST_001722,12324.84,5,122,0,12324.84,3.6354673725245546e-05,Low,5.0,2.0,5.0,Potential Loyalists
CUST_001723,554.84,5,122,0,554.84,0.0001663016253125,Low,5.0,2.0,2.0,New Customers
CUST_001724,922.87,4,121,0,922.87,0.004060362894204,Low,2.0,2.0,2.0,Hibernating
CUST_001725,360.39,4,121,0,360.39,0.0065756704394457,Low,2.0,2.0,2.0,Hibernating
CUST_001726,912.11,3,121,0,912.11,0.0834075093689888,Low,1.0,2.0,3.0,Hibernating
CUST_001727,359.03000000000003,4,120,0,359.03000000000003,0.0254821348379735,Low,2.0,2.0,1.0,Hibernating
CUST_001728,329.78,4,120,0,329.78,0.0054299474537004,Low,2.0,2.0,1.0,Hibernating
CUST_001729,741.86,4,120,0,741.86,0.0043777176641951,Low,1.0,2.0,2.0,Hibernating
CUST_001730,641.71,4,120,0,641.71,0.0039295610522963,Low,1.0,2.0,2.0,Hibernating
CUST_001731,151.54,4,119,0,151.54,0.0067775428866853,Low,1.0,2.0,1.0,Hibernating
CUST_001732,723.78,4,119,0,723.78,0.0043381383963758,Low,2.0,2.0,2.0,Hibernating
CUST_001733,475.97,4,119,0,475.97,0.0021498230082124,Low,2.0,2.0,2.0,Hibernating
CUST_001734,1090.72,4,119,0,1090.72,0.0029887015681351,Low,2.0,2.0,3.0,Hibernating
CUST_001735,162.98000000000002,4,118,0,162.98000000000002,0.0061770253314165,Low,2.0,2.0,1.0,Hibernating
CUST_001736,1181.71,4,118,0,1181.71,0.0086358846176101,Low,2.0,2.0,3.0,Hibernating
CUST_001737,1103.43,4,118,0,1103.43,0.003490512574958,Low,2.0,2.0,3.0,Hibernating
CUST_001738,4057.04,4,118,0,4057.04,0.0060255121750638,Low,2.0,2.0,4.0,Hibernating
CUST_001739,1047.2,4,118,0,1047.2,0.0053319766758145,Low,2.0,2.0,2.0,Hibernating
CUST_001740,1023.43,4,118,0,1023.43,0.0017086301531506,Low,2.0,2.0,3.0,Hibernating
CUST_001741,1049.73,4,117,0,1049.73,0.0035332405159681,Low,2.0,2.0,3.0,Hibernating
CUST_001742,4026.29,4,117,0,4026.29,0.0043988344966427,Low,2.0,2.0,4.0,Hibernating
CUST_001743,1028.16,4,116,0,1028.16,0.0035511854209258,Low,1.0,2.0,2.0,Hibernating
CUST_001744,213.82,4,116,0,213.82,0.0180184572786304,Low,2.0,1.0,1.0,Hibernating
CUST_001745,586.77,4,116,0,586.77,0.0046772488382199,Low,2.0,2.0,2.0,Hibernating
CUST_001746,997.12,4,116,0,997.12,0.0021215140847047,Low,2.0,2.0,3.0,Hibernating
CUST_001747,3847.67,4,115,0,3847.67,0.0031024545917907,Low,2.0,2.0,4.0,Hibernating
CUST_001748,384.89,4,115,0,384.89,0.0039144063225977,Low,2.0,2.0,2.0,Hibernating
CUST_001749,4000.82,4,115,0,4000.82,0.0043032328667605,Low,2.0,2.0,4.0,Hibernating
CUST_001750,562.95,4,115,0,562.95,0.0023713249134374,Low,2.0,2.0,2.0,Hibernating
CUST_001751,818.4100000000001,4,114,0,818.4100000000001,0.0064236859161139,Low,3.0,2.0,3.0,Potential Loyalists
CUST_001752,370.15,4,114,0,370.15,0.0038682081332019,Low,2.0,2.0,2.0,Hibernating
