customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,country,industry,subscription_type,signup_date,cluster,behavioral_segment
CUST_001471,40,6,724.86,1,3,2,132,6,Lost,USA,Finance,Professional,2024-06-27,0,Engaged Regulars
CUST_001472,42,6,1220.52,1,3,3,133,7,At Risk,USA,Retail,Professional,2024-06-27,0,Engaged Regulars
CUST_001473,11,7,549.56,4,3,2,432,9,Potential Loyalists,Australia,Energy,Basic,2024-06-28,0,Engaged Regulars
CUST_001474,10,7,1580.06,4,3,3,433,10,Potential Loyalists,Germany,Finance,Professional,2024-06-29,0,Engaged Regulars
CUST_001475,7,7,13990.16,5,3,5,535,13,Potential Loyalists,UK,Finance,Premium,2024-06-29,1,VIP Elite
CUST_001476,10,5,1132.23,4,2,3,423,9,Potential Loyalists,Japan,Consulting,Professional,2024-06-29,0,Engaged Regulars
CUST_001477,9,7,1521.04,5,3,3,533,11,Potential Loyalists,Canada,Energy,Professional,2024-06-29,0,Engaged Regulars
CUST_001478,5,7,838.01,5,3,2,532,10,Potential Loyalists,Brazil,Healthcare,Professional,2024-07-01,0,Engaged Regulars
CUST_001479,6,7,7150.37,5,3,5,535,13,Potential Loyalists,Canada,Finance,Enterprise,2024-07-01,1,VIP Elite
CUST_001480,4,7,6223.79,5,3,5,535,13,Potential Loyalists,USA,Energy,Enterprise,2024-07-01,1,VIP Elite
CUST_001481,6,6,403.65999999999997,5,3,2,532,10,Potential Loyalists,USA,Media,Basic,2024-07-02,0,Engaged Regulars
CUST_001482,3,7,19731.96,5,3,5,535,13,Potential Loyalists,UK,Education,Premium,2024-07-02,1,VIP Elite
CUST_001483,5,7,1315.08,5,3,3,533,11,Potential Loyalists,Japan,Energy,Professional,2024-07-02,0,Engaged Regulars
CUST_001484,4,7,1841.92,5,3,3,533,11,Potential Loyalists,Canada,Real Estate,Professional,2024-07-03,0,Engaged Regulars
CUST_001485,2,7,1212.44,5,3,3,533,11,Potential Loyalists,India,Media,Professional,2024-07-03,0,Engaged Regulars
CUST_001486,6,6,227.66,5,3,1,531,9,Need Attention,UK,Consulting,Basic,2024-07-03,0,Engaged Regulars
CUST_001487,6,7,1076.31,5,3,3,533,11,Potential Loyalists,Australia,Finance,Professional,2024-07-03,0,Engaged Regulars
CUST_001488,3,6,584.63,5,3,2,532,10,Potential Loyalists,UK,Retail,Basic,2024-07-03,0,Engaged Regulars
CUST_001489,2,6,313.24,5,3,1,531,9,Need Attention,Japan,Healthcare,Basic,2024-07-04,0,Engaged Regulars
CUST_001490,1,5,10576.2,5,2,5,525,12,Potential Loyalists,Canada,Energy,Premium,2024-07-04,0,Engaged Regulars
CUST_001491,1,6,199.65,5,3,1,531,9,Need Attention,UK,Retail,Basic,2024-07-04,0,Engaged Regulars
CUST_001492,32,5,3711.16,1,2,4,124,7,Hibernating,Canada,Technology,Enterprise,2024-07-05,0,Engaged Regulars
CUST_001493,34,5,10786.65,1,2,5,125,8,Hibernating,Germany,Healthcare,Premium,2024-07-05,0,Engaged Regulars
CUST_001494,33,6,1424.63,1,3,3,133,7,At Risk,USA,Media,Professional,2024-07-05,0,Engaged Regulars
CUST_001495,34,6,3627.67,1,3,4,134,8,At Risk,Canada,Education,Enterprise,2024-07-05,0,Engaged Regulars
CUST_001496,34,5,2189.65,1,2,4,124,7,Hibernating,USA,Healthcare,Enterprise,2024-07-05,0,Engaged Regulars
CUST_001497,34,6,296.68,1,3,1,131,5,Lost,Germany,Consulting,Basic,2024-07-05,0,Engaged Regulars
CUST_001498,62,5,2990.23,1,2,4,124,7,Hibernating,USA,Energy,Enterprise,2024-07-06,0,Engaged Regulars
CUST_001499,31,6,441.93,2,3,2,232,7,About to Sleep,USA,Education,Basic,2024-07-06,0,Engaged Regulars
CUST_001500,29,6,5157.99,2,3,5,235,10,About to Sleep,USA,Media,Enterprise,2024-07-07,0,Engaged Regulars
CUST_001501,28,6,4230.9,2,3,4,234,9,About to Sleep,Canada,Media,Enterprise,2024-07-07,0,Engaged Regulars
CUST_001502,29,6,1207.6399999999999,2,3,3,233,8,About to Sleep,USA,Energy,Professional,2024-07-07,0,Engaged Regulars
CUST_001503,31,6,4501.02,2,3,4,234,9,About to Sleep,France,Education,Enterprise,2024-07-07,0,Engaged Regulars
CUST_001504,28,4,208.27,2,2,1,221,5,About to Sleep,Brazil,Real Estate,Basic,2024-07-07,0,Engaged Regulars
CUST_001505,30,6,456.92,2,3,2,232,7,About to Sleep,Canada,Manufacturing,Basic,2024-07-08,0,Engaged Regulars
CUST_001506,30,5,420.5,2,2,2,222,6,About to Sleep,Germany,Media,Basic,2024-07-08,0,Engaged Regulars
CUST_001507,60,4,411.06,1,2,2,122,5,Hibernating,UK,Healthcare,Basic,2024-07-08,0,Engaged Regulars
CUST_001508,27,6,553.51,2,3,2,232,7,About to Sleep,France,Real Estate,Basic,2024-07-08,0,Engaged Regulars
CUST_001509,28,6,735.61,2,3,2,232,7,About to Sleep,Canada,Finance,Professional,2024-07-08,0,Engaged Regulars
CUST_001510,58,5,2920.57,1,2,4,124,7,Hibernating,USA,Energy,Enterprise,2024-07-08,0,Engaged Regulars
CUST_001511,28,6,1610.72,2,3,3,233,8,About to Sleep,USA,Education,Professional,2024-07-09,0,Engaged Regulars
CUST_001512,28,5,404.49,2,2,2,222,6,About to Sleep,Canada,Consulting,Basic,2024-07-09,0,Engaged Regulars
CUST_001513,26,5,220.87,2,2,1,221,5,About to Sleep,USA,Technology,Basic,2024-07-10,0,Engaged Regulars
CUST_001514,58,5,1320.1,1,2,3,123,6,Hibernating,India,Technology,Professional,2024-07-10,0,Engaged Regulars
CUST_001515,29,6,1199.35,2,3,3,233,8,About to Sleep,Canada,Finance,Professional,2024-07-10,0,Engaged Regulars
CUST_001516,27,6,1156.31,2,3,3,233,8,About to Sleep,USA,Consulting,Professional,2024-07-11,0,Engaged Regulars
CUST_001517,28,6,292.25,2,3,1,231,6,About to Sleep,Australia,Healthcare,Basic,2024-07-11,0,Engaged Regulars
CUST_001518,26,6,212.6,2,3,1,231,6,About to Sleep,USA,Education,Basic,2024-07-11,0,Engaged Regulars
CUST_001519,27,6,15228.31,2,3,5,235,10,About to Sleep,UK,Technology,Premium,2024-07-12,0,Engaged Regulars
CUST_001520,26,6,1368.46,2,3,3,233,8,About to Sleep,USA,Media,Professional,2024-07-12,0,Engaged Regulars
CUST_001521,26,6,9764.55,2,3,5,235,10,About to Sleep,USA,Energy,Premium,2024-07-12,0,Engaged Regulars
CUST_001522,25,5,581.38,2,2,2,222,6,About to Sleep,USA,Consulting,Professional,2024-07-12,0,Engaged Regulars
CUST_001523,26,6,1408.29,2,3,3,233,8,About to Sleep,Canada,Finance,Professional,2024-07-12,0,Engaged Regulars
CUST_001524,22,5,150.18,3,2,1,321,6,Lost,UK,Real Estate,Basic,2024-07-13,0,Engaged Regulars
CUST_001525,25,6,310.28,2,3,1,231,6,About to Sleep,UK,Energy,Basic,2024-07-13,0,Engaged Regulars
CUST_001526,22,6,1605.6499999999999,3,3,3,333,9,Promising,USA,Technology,Professional,2024-07-13,0,Engaged Regulars
CUST_001527,52,3,201.34,1,2,1,121,4,Hibernating,USA,Energy,Basic,2024-07-13,0,Engaged Regulars
CUST_001528,25,6,13807.76,2,3,5,235,10,About to Sleep,France,Retail,Premium,2024-07-14,0,Engaged Regulars
CUST_001529,23,6,354.49,3,3,2,332,8,Promising,France,Technology,Basic,2024-07-14,0,Engaged Regulars
CUST_001530,23,5,15320.53,3,2,5,325,10,Promising,USA,Technology,Premium,2024-07-15,0,Engaged Regulars
CUST_001531,24,6,606.4,2,3,2,232,7,About to Sleep,USA,Healthcare,Basic,2024-07-15,0,Engaged Regulars
CUST_001532,21,6,1081.62,3,3,3,333,9,Promising,France,Media,Professional,2024-07-15,0,Engaged Regulars
CUST_001533,22,6,379.15,3,3,2,332,8,Promising,France,Media,Basic,2024-07-16,0,Engaged Regulars
CUST_001534,19,6,12663.07,3,3,5,335,11,Promising,USA,Retail,Premium,2024-07-16,0,Engaged Regulars
CUST_001535,21,6,1785.05,3,3,3,333,9,Promising,USA,Healthcare,Professional,2024-07-16,0,Engaged Regulars
CUST_001536,20,6,972.56,3,3,3,333,9,Promising,Canada,Energy,Professional,2024-07-17,0,Engaged Regulars
CUST_001537,17,6,573.95,3,3,2,332,8,Promising,UK,Energy,Basic,2024-07-18,0,Engaged Regulars
CUST_001538,19,6,3541.56,3,3,4,334,10,Promising,France,Education,Enterprise,2024-07-18,0,Engaged Regulars
CUST_001539,80,3,130.6,1,2,1,121,4,Hibernating,India,Manufacturing,Basic,2024-07-19,0,Engaged Regulars
CUST_001540,46,5,9532.83,1,2,5,125,8,Hibernating,USA,Retail,Premium,2024-07-19,0,Engaged Regulars
CUST_001541,17,6,4355.96,3,3,4,334,10,Promising,Canada,Media,Enterprise,2024-07-19,0,Engaged Regulars
CUST_001542,17,5,678.02,3,2,2,322,7,Promising,USA,Manufacturing,Professional,2024-07-19,0,Engaged Regulars
CUST_001543,18,6,743.76,3,3,2,332,8,Promising,Canada,Energy,Professional,2024-07-20,0,Engaged Regulars
CUST_001544,16,5,335.49,4,2,1,421,7,New Customers,UK,Healthcare,Basic,2024-07-20,0,Engaged Regulars
CUST_001545,18,6,593.28,3,3,2,332,8,Promising,France,Education,Basic,2024-07-20,0,Engaged Regulars
CUST_001546,47,5,14730.5,1,2,5,125,8,Hibernating,Germany,Energy,Premium,2024-07-21,0,Engaged Regulars
CUST_001547,16,6,5382.83,4,3,5,435,12,Potential Loyalists,UK,Energy,Enterprise,2024-07-21,0,Engaged Regulars
CUST_001548,16,6,926.69,4,3,3,433,10,Potential Loyalists,USA,Consulting,Professional,2024-07-21,0,Engaged Regulars
CUST_001549,15,6,595.94,4,3,2,432,9,Potential Loyalists,Singapore,Real Estate,Basic,2024-07-21,0,Engaged Regulars
CUST_001550,14,6,1216.4,4,3,3,433,10,Potential Loyalists,USA,Consulting,Professional,2024-07-21,0,Engaged Regulars
CUST_001551,16,5,1307.8,4,2,3,423,9,Potential Loyalists,USA,Retail,Professional,2024-07-21,0,Engaged Regulars
CUST_001552,16,6,1470.78,4,3,3,433,10,Potential Loyalists,Brazil,Real Estate,Professional,2024-07-21,0,Engaged Regulars
CUST_001553,14,6,1677.98,4,3,3,433,10,Potential Loyalists,USA,Consulting,Professional,2024-07-22,0,Engaged Regulars
CUST_001554,13,6,231.37,4,3,1,431,8,Need Attention,Canada,Real Estate,Basic,2024-07-22,0,Engaged Regulars
CUST_001555,17,5,965.63,3,2,3,323,8,Promising,France,Healthcare,Professional,2024-07-22,0,Engaged Regulars
CUST_001556,13,5,400.56,4,2,2,422,8,Potential Loyalists,France,Retail,Basic,2024-07-23,0,Engaged Regulars
CUST_001557,15,6,527.75,4,3,2,432,9,Potential Loyalists,Canada,Retail,Basic,2024-07-24,0,Engaged Regulars
CUST_001558,41,5,5318.41,1,2,5,125,8,Hibernating,USA,Media,Enterprise,2024-07-24,0,Engaged Regulars
CUST_001559,11,6,412.68,4,3,2,432,9,Potential Loyalists,Canada,Energy,Basic,2024-07-24,0,Engaged Regulars
CUST_001560,12,6,288.71,4,3,1,431,8,Need Attention,USA,Manufacturing,Basic,2024-07-25,0,Engaged Regulars
CUST_001561,11,6,352.33,4,3,2,432,9,Potential Loyalists,USA,Healthcare,Basic,2024-07-25,0,Engaged Regulars
CUST_001562,14,5,637.01,4,2,2,422,8,Potential Loyalists,USA,Education,Professional,2024-07-25,0,Engaged Regulars
CUST_001563,12,6,1203.17,4,3,3,433,10,Potential Loyalists,Canada,Finance,Professional,2024-07-26,0,Engaged Regulars
CUST_001564,9,6,273.6,5,3,1,531,9,Need Attention,Canada,Education,Basic,2024-07-26,0,Engaged Regulars
CUST_001565,11,6,3049.54,4,3,4,434,11,Potential Loyalists,India,Consulting,Enterprise,2024-07-27,0,Engaged Regulars
CUST_001566,12,6,4133.95,4,3,4,434,11,Potential Loyalists,Australia,Retail,Enterprise,2024-07-27,0,Engaged Regulars
CUST_001567,8,6,897.15,5,3,3,533,11,Potential Loyalists,India,Retail,Professional,2024-07-27,0,Engaged Regulars
CUST_001568,9,6,1806.67,5,3,3,533,11,Potential Loyalists,USA,Retail,Professional,2024-07-27,0,Engaged Regulars
CUST_001569,8,6,945.99,5,3,3,533,11,Potential Loyalists,Canada,Retail,Professional,2024-07-27,0,Engaged Regulars
CUST_001570,8,6,542.9100000000001,5,3,2,532,10,Potential Loyalists,Germany,Retail,Basic,2024-07-27,0,Engaged Regulars
CUST_001571,9,5,2077.12,5,2,4,524,11,Potential Loyalists,UK,Education,Enterprise,2024-07-28,0,Engaged Regulars
CUST_001572,9,6,784.49,5,3,2,532,10,Potential Loyalists,France,Healthcare,Professional,2024-07-29,0,Engaged Regulars
CUST_001573,7,6,468.07,5,3,2,532,10,Potential Loyalists,USA,Healthcare,Basic,2024-07-29,0,Engaged Regulars
CUST_001574,9,6,1382.77,5,3,3,533,11,Potential Loyalists,Brazil,Real Estate,Professional,2024-07-29,0,Engaged Regulars
CUST_001575,9,5,1556.6,5,2,3,523,10,Potential Loyalists,Australia,Energy,Professional,2024-07-29,0,Engaged Regulars
CUST_001576,9,6,339.96,5,3,1,531,9,Need Attention,France,Real Estate,Basic,2024-07-29,0,Engaged Regulars
CUST_001577,6,6,1218.3700000000001,5,3,3,533,11,Potential Loyalists,Canada,Education,Professional,2024-07-29,0,Engaged Regulars
CUST_001578,9,5,1445.81,5,2,3,523,10,Potential Loyalists,UK,Consulting,Professional,2024-07-30,0,Engaged Regulars
CUST_001579,6,6,259.0,5,3,1,531,9,Need Attention,India,Real Estate,Basic,2024-07-30,0,Engaged Regulars
CUST_001580,5,6,299.7,5,3,1,531,9,Need Attention,Japan,Energy,Basic,2024-07-30,0,Engaged Regulars
CUST_001581,7,6,502.82,5,3,2,532,10,Potential Loyalists,UK,Retail,Basic,2024-07-30,0,Engaged Regulars
CUST_001582,7,6,679.3,5,3,2,532,10,Potential Loyalists,UK,Finance,Professional,2024-07-31,0,Engaged Regulars
CUST_001583,7,6,1196.73,5,3,3,533,11,Potential Loyalists,USA,Media,Professional,2024-07-31,0,Engaged Regulars
CUST_001584,3,6,194.2,5,3,1,531,9,Need Attention,Brazil,Energy,Basic,2024-08-01,0,Engaged Regulars
CUST_001585,3,6,1108.92,5,3,3,533,11,Potential Loyalists,Australia,Education,Professional,2024-08-01,0,Engaged Regulars
CUST_001586,5,6,376.39,5,3,2,532,10,Potential Loyalists,France,Finance,Basic,2024-08-01,0,Engaged Regulars
CUST_001587,157,1,72.87,1,1,1,111,3,Hibernating,USA,Healthcare,Basic,2024-08-01,0,Engaged Regulars
CUST_001588,67,4,198.93,1,2,1,121,4,Hibernating,USA,Real Estate,Basic,2024-08-01,0,Engaged Regulars
CUST_001589,3,6,2003.8799999999999,5,3,4,534,12,Potential Loyalists,France,Technology,Enterprise,2024-08-01,0,Engaged Regulars
CUST_001590,4,5,915.5799999999999,5,2,3,523,10,Potential Loyalists,Australia,Retail,Professional,2024-08-02,0,Engaged Regulars
CUST_001591,3,6,325.67,5,3,1,531,9,Need Attention,USA,Healthcare,Basic,2024-08-02,0,Engaged Regulars
CUST_001592,2,6,559.27,5,3,2,532,10,Potential Loyalists,UK,Consulting,Basic,2024-08-02,0,Engaged Regulars
CUST_001593,6,6,1292.53,5,3,3,533,11,Potential Loyalists,Germany,Finance,Professional,2024-08-02,0,Engaged Regulars
CUST_001594,2,5,280.78,5,2,1,521,8,New Customers,UK,Retail,Basic,2024-08-02,0,Engaged Regulars
CUST_001595,4,6,3459.96,5,3,4,534,12,Potential Loyalists,Japan,Consulting,Enterprise,2024-08-03,0,Engaged Regulars
CUST_001596,3,4,2783.74,5,2,4,524,11,Potential Loyalists,UK,Finance,Enterprise,2024-08-03,0,Engaged Regulars
CUST_001597,5,5,324.68,5,2,1,521,8,New Customers,India,Retail,Basic,2024-08-03,0,Engaged Regulars
CUST_001598,30,5,902.9200000000001,2,2,3,223,7,About to Sleep,UK,Education,Professional,2024-08-04,0,Engaged Regulars
CUST_001599,32,5,2587.15,1,2,4,124,7,Hibernating,India,Media,Enterprise,2024-08-04,0,Engaged Regulars
CUST_001600,33,4,291.48,1,2,1,121,4,Hibernating,USA,Finance,Basic,2024-08-04,0,Engaged Regulars
CUST_001601,30,5,1234.6399999999999,2,2,3,223,7,About to Sleep,Germany,Consulting,Professional,2024-08-05,0,Engaged Regulars
CUST_001602,29,5,4262.31,2,2,4,224,8,About to Sleep,USA,Healthcare,Enterprise,2024-08-05,0,Engaged Regulars
CUST_001603,33,5,3604.59,1,2,4,124,7,Hibernating,Canada,Retail,Enterprise,2024-08-05,0,Engaged Regulars
CUST_001604,33,5,727.27,1,2,2,122,5,Hibernating,Japan,Media,Professional,2024-08-05,0,Engaged Regulars
CUST_001605,31,5,1017.68,2,2,3,223,7,About to Sleep,UK,Finance,Professional,2024-08-06,0,Engaged Regulars
CUST_001606,30,5,704.35,2,2,2,222,6,About to Sleep,USA,Technology,Professional,2024-08-06,0,Engaged Regulars
CUST_001607,31,4,517.48,2,2,2,222,6,About to Sleep,USA,Real Estate,Professional,2024-08-06,0,Engaged Regulars
CUST_001608,32,5,346.4,1,2,2,122,5,Hibernating,USA,Energy,Basic,2024-08-06,0,Engaged Regulars
CUST_001609,28,5,489.79,2,2,2,222,6,About to Sleep,USA,Education,Basic,2024-08-06,0,Engaged Regulars
CUST_001610,29,5,781.81,2,2,2,222,6,About to Sleep,Canada,Manufacturing,Professional,2024-08-06,0,Engaged Regulars
CUST_001611,31,5,169.0,2,2,1,221,5,About to Sleep,Germany,Consulting,Basic,2024-08-07,0,Engaged Regulars
CUST_001612,30,4,319.28,2,2,1,221,5,About to Sleep,USA,Healthcare,Basic,2024-08-07,0,Engaged Regulars
CUST_001613,30,5,2363.88,2,2,4,224,8,About to Sleep,USA,Technology,Enterprise,2024-08-07,0,Engaged Regulars
CUST_001614,30,5,328.11,2,2,1,221,5,About to Sleep,USA,Manufacturing,Basic,2024-08-08,0,Engaged Regulars
CUST_001615,28,4,248.36,2,2,1,221,5,About to Sleep,USA,Healthcare,Basic,2024-08-08,0,Engaged Regulars
CUST_001616,26,4,641.17,2,2,2,222,6,About to Sleep,Germany,Education,Professional,2024-08-08,0,Engaged Regulars
CUST_001617,26,5,355.73,2,2,2,222,6,About to Sleep,USA,Education,Basic,2024-08-08,0,Engaged Regulars
CUST_001618,30,5,276.6,2,2,1,221,5,About to Sleep,UK,Manufacturing,Basic,2024-08-08,0,Engaged Regulars
CUST_001619,28,5,6507.68,2,2,5,225,9,About to Sleep,USA,Media,Premium,2024-08-08,0,Engaged Regulars
CUST_001620,28,5,792.64,2,2,2,222,6,About to Sleep,France,Consulting,Professional,2024-08-08,0,Engaged Regulars
CUST_001621,28,5,1280.88,2,2,3,223,7,About to Sleep,UK,Consulting,Professional,2024-08-10,0,Engaged Regulars
CUST_001622,28,5,704.0,2,2,2,222,6,About to Sleep,Germany,Energy,Professional,2024-08-10,0,Engaged Regulars
CUST_001623,28,4,227.57999999999998,2,2,1,221,5,About to Sleep,Canada,Manufacturing,Basic,2024-08-10,0,Engaged Regulars
CUST_001624,24,5,1085.93,2,2,3,223,7,About to Sleep,Germany,Energy,Professional,2024-08-10,0,Engaged Regulars
CUST_001625,25,5,1459.22,2,2,3,223,7,About to Sleep,Japan,Real Estate,Professional,2024-08-11,0,Engaged Regulars
CUST_001626,86,3,211.35000000000002,1,2,1,121,4,Hibernating,Germany,Media,Basic,2024-08-11,0,Engaged Regulars
CUST_001627,23,5,386.59000000000003,3,2,2,322,7,Promising,France,Real Estate,Basic,2024-08-11,0,Engaged Regulars
CUST_001628,25,5,469.9,2,2,2,222,6,About to Sleep,UK,Finance,Basic,2024-08-11,0,Engaged Regulars
CUST_001629,24,5,310.18,2,2,1,221,5,About to Sleep,Canada,Education,Basic,2024-08-11,0,Engaged Regulars
CUST_001630,23,5,3660.5,3,2,4,324,9,Promising,UK,Consulting,Enterprise,2024-08-12,0,Engaged Regulars
CUST_001631,23,4,553.0,3,2,2,322,7,Promising,USA,Healthcare,Professional,2024-08-12,0,Engaged Regulars
CUST_001632,22,5,236.39,3,2,1,321,6,Lost,UK,Education,Basic,2024-08-12,0,Engaged Regulars
CUST_001633,25,5,395.76,2,2,2,222,6,About to Sleep,Australia,Education,Basic,2024-08-12,0,Engaged Regulars
CUST_001634,23,5,1157.6399999999999,3,2,3,323,8,Promising,Germany,Manufacturing,Professional,2024-08-13,0,Engaged Regulars
CUST_001635,25,5,807.49,2,2,2,222,6,About to Sleep,France,Media,Professional,2024-08-13,0,Engaged Regulars
CUST_001636,23,5,437.25,3,2,2,322,7,Promising,USA,Real Estate,Basic,2024-08-14,0,Engaged Regulars
CUST_001637,24,5,1299.59,2,2,3,223,7,About to Sleep,Canada,Education,Professional,2024-08-14,0,Engaged Regulars
CUST_001638,21,4,4178.38,3,2,4,324,9,Promising,Japan,Energy,Enterprise,2024-08-14,0,Engaged Regulars
CUST_001639,19,5,699.11,3,2,2,322,7,Promising,Japan,Media,Professional,2024-08-15,0,Engaged Regulars
CUST_001640,20,5,2047.45,3,2,4,324,9,Promising,UK,Technology,Enterprise,2024-08-15,0,Engaged Regulars
CUST_001641,23,5,416.59000000000003,3,2,2,322,7,Promising,Germany,Retail,Basic,2024-08-15,0,Engaged Regulars
CUST_001642,20,5,2335.73,3,2,4,324,9,Promising,Japan,Healthcare,Enterprise,2024-08-16,0,Engaged Regulars
CUST_001643,21,5,189.5,3,2,1,321,6,Lost,Germany,Media,Basic,2024-08-16,0,Engaged Regulars
CUST_001644,51,4,3876.87,1,2,4,124,7,Hibernating,UK,Healthcare,Enterprise,2024-08-16,0,Engaged Regulars
CUST_001645,20,5,355.06,3,2,2,322,7,Promising,Brazil,Real Estate,Basic,2024-08-16,0,Engaged Regulars
CUST_001646,20,5,4428.6,3,2,4,324,9,Promising,USA,Technology,Enterprise,2024-08-16,0,Engaged Regulars
CUST_001647,20,5,1319.82,3,2,3,323,8,Promising,UK,Energy,Professional,2024-08-17,0,Engaged Regulars
CUST_001648,51,4,158.07,1,2,1,121,4,Hibernating,India,Healthcare,Basic,2024-08-17,0,Engaged Regulars
CUST_001649,21,5,209.87,3,2,1,321,6,Lost,France,Consulting,Basic,2024-08-17,0,Engaged Regulars
CUST_001650,20,5,2688.07,3,2,4,324,9,Promising,UK,Media,Enterprise,2024-08-17,0,Engaged Regulars
CUST_001651,21,4,10130.66,3,2,5,325,10,Promising,UK,Retail,Premium,2024-08-17,0,Engaged Regulars
CUST_001652,17,5,379.92,3,2,2,322,7,Promising,Germany,Real Estate,Basic,2024-08-18,0,Engaged Regulars
CUST_001653,19,5,350.66999999999996,3,2,2,322,7,Promising,USA,Finance,Basic,2024-08-18,0,Engaged Regulars
CUST_001654,15,4,132.03,4,2,1,421,7,New Customers,UK,Finance,Basic,2024-08-19,0,Engaged Regulars
CUST_001655,16,5,1417.29,4,2,3,423,9,Potential Loyalists,UK,Education,Professional,2024-08-19,0,Engaged Regulars
CUST_001656,17,4,1257.51,3,2,3,323,8,Promising,Canada,Education,Professional,2024-08-19,0,Engaged Regulars
CUST_001657,15,4,419.29,4,2,2,422,8,Potential Loyalists,Canada,Real Estate,Basic,2024-08-19,0,Engaged Regulars
CUST_001658,15,5,1510.05,4,2,3,423,9,Potential Loyalists,USA,Energy,Professional,2024-08-19,0,Engaged Regulars
CUST_001659,15,4,255.48000000000002,4,2,1,421,7,New Customers,Germany,Energy,Basic,2024-08-20,0,Engaged Regulars
CUST_001660,16,5,2350.61,4,2,4,424,10,Potential Loyalists,Australia,Energy,Enterprise,2024-08-20,0,Engaged Regulars
CUST_001661,14,5,318.12,4,2,1,421,7,New Customers,Germany,Consulting,Basic,2024-08-20,0,Engaged Regulars
CUST_001662,15,5,977.0,4,2,3,423,9,Potential Loyalists,Australia,Consulting,Professional,2024-08-20,0,Engaged Regulars
CUST_001663,15,5,2908.55,4,2,4,424,10,Potential Loyalists,Australia,Energy,Enterprise,2024-08-21,0,Engaged Regulars
CUST_001664,15,5,1027.83,4,2,3,423,9,Potential Loyalists,Australia,Education,Professional,2024-08-21,0,Engaged Regulars
CUST_001665,13,5,1425.57,4,2,3,423,9,Potential Loyalists,USA,Retail,Professional,2024-08-21,0,Engaged Regulars
CUST_001666,13,5,833.01,4,2,2,422,8,Potential Loyalists,France,Real Estate,Professional,2024-08-21,0,Engaged Regulars
CUST_001667,14,5,269.49,4,2,1,421,7,New Customers,USA,Media,Basic,2024-08-22,0,Engaged Regulars
