customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,behavioral_segment,country,industry,subscription_type,revenue_formatted
CUST_001482,3,7,19731.96,5,3,5,535,13,Potential Loyalists,VIP Elite,UK,Education,Premium,"$19,731.96"
CUST_001483,5,7,1315.08,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Japan,Energy,Professional,"$1,315.08"
CUST_001484,4,7,1841.92,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Canada,Real Estate,Professional,"$1,841.92"
CUST_001485,2,7,1212.44,5,3,3,533,11,Potential Loyalists,Engaged Regulars,India,Media,Professional,"$1,212.44"
CUST_001486,6,6,227.66,5,3,1,531,9,Need Attention,Engaged Regulars,UK,Consulting,Basic,$227.66
CUST_001487,6,7,1076.31,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Australia,Finance,Professional,"$1,076.31"
CUST_001488,3,6,584.63,5,3,2,532,10,Potential Loyalists,Engaged Regulars,UK,Retail,Basic,$584.63
CUST_001489,2,6,313.24,5,3,1,531,9,Need Attention,Engaged Regulars,Japan,Healthcare,Basic,$313.24
CUST_001490,1,5,10576.2,5,2,5,525,12,Potential Loyalists,Engaged Regulars,Canada,Energy,Premium,"$10,576.20"
CUST_001491,1,6,199.65,5,3,1,531,9,Need Attention,Engaged Regulars,UK,Retail,Basic,$199.65
CUST_001492,32,5,3711.16,1,2,4,124,7,Hibernating,Engaged Regulars,Canada,Technology,Enterprise,"$3,711.16"
CUST_001493,34,5,10786.65,1,2,5,125,8,Hibernating,Engaged Regulars,Germany,Healthcare,Premium,"$10,786.65"
CUST_001494,33,6,1424.63,1,3,3,133,7,At Risk,Engaged Regulars,USA,Media,Professional,"$1,424.63"
CUST_001495,34,6,3627.67,1,3,4,134,8,At Risk,Engaged Regulars,Canada,Education,Enterprise,"$3,627.67"
CUST_001496,34,5,2189.65,1,2,4,124,7,Hibernating,Engaged Regulars,USA,Healthcare,Enterprise,"$2,189.65"
CUST_001497,34,6,296.68,1,3,1,131,5,Lost,Engaged Regulars,Germany,Consulting,Basic,$296.68
CUST_001498,62,5,2990.23,1,2,4,124,7,Hibernating,Engaged Regulars,USA,Energy,Enterprise,"$2,990.23"
CUST_001499,31,6,441.93,2,3,2,232,7,About to Sleep,Engaged Regulars,USA,Education,Basic,$441.93
CUST_001500,29,6,5157.99,2,3,5,235,10,About to Sleep,Engaged Regulars,USA,Media,Enterprise,"$5,157.99"
CUST_001501,28,6,4230.9,2,3,4,234,9,About to Sleep,Engaged Regulars,Canada,Media,Enterprise,"$4,230.90"
CUST_001502,29,6,1207.6399999999999,2,3,3,233,8,About to Sleep,Engaged Regulars,USA,Energy,Professional,"$1,207.64"
CUST_001503,31,6,4501.02,2,3,4,234,9,About to Sleep,Engaged Regulars,France,Education,Enterprise,"$4,501.02"
CUST_001504,28,4,208.27,2,2,1,221,5,About to Sleep,Engaged Regulars,Brazil,Real Estate,Basic,$208.27
CUST_001505,30,6,456.92,2,3,2,232,7,About to Sleep,Engaged Regulars,Canada,Manufacturing,Basic,$456.92
CUST_001506,30,5,420.5,2,2,2,222,6,About to Sleep,Engaged Regulars,Germany,Media,Basic,$420.50
CUST_001507,60,4,411.06,1,2,2,122,5,Hibernating,Engaged Regulars,UK,Healthcare,Basic,$411.06
CUST_001508,27,6,553.51,2,3,2,232,7,About to Sleep,Engaged Regulars,France,Real Estate,Basic,$553.51
CUST_001509,28,6,735.61,2,3,2,232,7,About to Sleep,Engaged Regulars,Canada,Finance,Professional,$735.61
CUST_001510,58,5,2920.57,1,2,4,124,7,Hibernating,Engaged Regulars,USA,Energy,Enterprise,"$2,920.57"
CUST_001511,28,6,1610.72,2,3,3,233,8,About to Sleep,Engaged Regulars,USA,Education,Professional,"$1,610.72"
CUST_001512,28,5,404.49,2,2,2,222,6,About to Sleep,Engaged Regulars,Canada,Consulting,Basic,$404.49
CUST_001513,26,5,220.87,2,2,1,221,5,About to Sleep,Engaged Regulars,USA,Technology,Basic,$220.87
CUST_001514,58,5,1320.1,1,2,3,123,6,Hibernating,Engaged Regulars,India,Technology,Professional,"$1,320.10"
CUST_001515,29,6,1199.35,2,3,3,233,8,About to Sleep,Engaged Regulars,Canada,Finance,Professional,"$1,199.35"
CUST_001516,27,6,1156.31,2,3,3,233,8,About to Sleep,Engaged Regulars,USA,Consulting,Professional,"$1,156.31"
CUST_001517,28,6,292.25,2,3,1,231,6,About to Sleep,Engaged Regulars,Australia,Healthcare,Basic,$292.25
CUST_001518,26,6,212.6,2,3,1,231,6,About to Sleep,Engaged Regulars,USA,Education,Basic,$212.60
CUST_001519,27,6,15228.31,2,3,5,235,10,About to Sleep,Engaged Regulars,UK,Technology,Premium,"$15,228.31"
CUST_001520,26,6,1368.46,2,3,3,233,8,About to Sleep,Engaged Regulars,USA,Media,Professional,"$1,368.46"
CUST_001521,26,6,9764.55,2,3,5,235,10,About to Sleep,Engaged Regulars,USA,Energy,Premium,"$9,764.55"
CUST_001522,25,5,581.38,2,2,2,222,6,About to Sleep,Engaged Regulars,USA,Consulting,Professional,$581.38
CUST_001523,26,6,1408.29,2,3,3,233,8,About to Sleep,Engaged Regulars,Canada,Finance,Professional,"$1,408.29"
CUST_001524,22,5,150.18,3,2,1,321,6,Lost,Engaged Regulars,UK,Real Estate,Basic,$150.18
CUST_001525,25,6,310.28,2,3,1,231,6,About to Sleep,Engaged Regulars,UK,Energy,Basic,$310.28
CUST_001526,22,6,1605.6499999999999,3,3,3,333,9,Promising,Engaged Regulars,USA,Technology,Professional,"$1,605.65"
CUST_001527,52,3,201.34,1,2,1,121,4,Hibernating,Engaged Regulars,USA,Energy,Basic,$201.34
CUST_001528,25,6,13807.76,2,3,5,235,10,About to Sleep,Engaged Regulars,France,Retail,Premium,"$13,807.76"
CUST_001529,23,6,354.49,3,3,2,332,8,Promising,Engaged Regulars,France,Technology,Basic,$354.49
CUST_001530,23,5,15320.53,3,2,5,325,10,Promising,Engaged Regulars,USA,Technology,Premium,"$15,320.53"
CUST_001531,24,6,606.4,2,3,2,232,7,About to Sleep,Engaged Regulars,USA,Healthcare,Basic,$606.40
CUST_001532,21,6,1081.62,3,3,3,333,9,Promising,Engaged Regulars,France,Media,Professional,"$1,081.62"
CUST_001533,22,6,379.15,3,3,2,332,8,Promising,Engaged Regulars,France,Media,Basic,$379.15
CUST_001534,19,6,12663.07,3,3,5,335,11,Promising,Engaged Regulars,USA,Retail,Premium,"$12,663.07"
CUST_001535,21,6,1785.05,3,3,3,333,9,Promising,Engaged Regulars,USA,Healthcare,Professional,"$1,785.05"
CUST_001536,20,6,972.56,3,3,3,333,9,Promising,Engaged Regulars,Canada,Energy,Professional,$972.56
CUST_001537,17,6,573.95,3,3,2,332,8,Promising,Engaged Regulars,UK,Energy,Basic,$573.95
CUST_001538,19,6,3541.56,3,3,4,334,10,Promising,Engaged Regulars,France,Education,Enterprise,"$3,541.56"
CUST_001539,80,3,130.6,1,2,1,121,4,Hibernating,Engaged Regulars,India,Manufacturing,Basic,$130.60
CUST_001540,46,5,9532.83,1,2,5,125,8,Hibernating,Engaged Regulars,USA,Retail,Premium,"$9,532.83"
CUST_001541,17,6,4355.96,3,3,4,334,10,Promising,Engaged Regulars,Canada,Media,Enterprise,"$4,355.96"
CUST_001542,17,5,678.02,3,2,2,322,7,Promising,Engaged Regulars,USA,Manufacturing,Professional,$678.02
CUST_001543,18,6,743.76,3,3,2,332,8,Promising,Engaged Regulars,Canada,Energy,Professional,$743.76
CUST_001544,16,5,335.49,4,2,1,421,7,New Customers,Engaged Regulars,UK,Healthcare,Basic,$335.49
CUST_001545,18,6,593.28,3,3,2,332,8,Promising,Engaged Regulars,France,Education,Basic,$593.28
CUST_001546,47,5,14730.5,1,2,5,125,8,Hibernating,Engaged Regulars,Germany,Energy,Premium,"$14,730.50"
CUST_001547,16,6,5382.83,4,3,5,435,12,Potential Loyalists,Engaged Regulars,UK,Energy,Enterprise,"$5,382.83"
CUST_001548,16,6,926.69,4,3,3,433,10,Potential Loyalists,Engaged Regulars,USA,Consulting,Professional,$926.69
CUST_001549,15,6,595.94,4,3,2,432,9,Potential Loyalists,Engaged Regulars,Singapore,Real Estate,Basic,$595.94
CUST_001550,14,6,1216.4,4,3,3,433,10,Potential Loyalists,Engaged Regulars,USA,Consulting,Professional,"$1,216.40"
CUST_001551,16,5,1307.8,4,2,3,423,9,Potential Loyalists,Engaged Regulars,USA,Retail,Professional,"$1,307.80"
CUST_001552,16,6,1470.78,4,3,3,433,10,Potential Loyalists,Engaged Regulars,Brazil,Real Estate,Professional,"$1,470.78"
CUST_001553,14,6,1677.98,4,3,3,433,10,Potential Loyalists,Engaged Regulars,USA,Consulting,Professional,"$1,677.98"
CUST_001554,13,6,231.37,4,3,1,431,8,Need Attention,Engaged Regulars,Canada,Real Estate,Basic,$231.37
CUST_001555,17,5,965.63,3,2,3,323,8,Promising,Engaged Regulars,France,Healthcare,Professional,$965.63
CUST_001556,13,5,400.56,4,2,2,422,8,Potential Loyalists,Engaged Regulars,France,Retail,Basic,$400.56
CUST_001557,15,6,527.75,4,3,2,432,9,Potential Loyalists,Engaged Regulars,Canada,Retail,Basic,$527.75
CUST_001558,41,5,5318.41,1,2,5,125,8,Hibernating,Engaged Regulars,USA,Media,Enterprise,"$5,318.41"
CUST_001559,11,6,412.68,4,3,2,432,9,Potential Loyalists,Engaged Regulars,Canada,Energy,Basic,$412.68
CUST_001560,12,6,288.71,4,3,1,431,8,Need Attention,Engaged Regulars,USA,Manufacturing,Basic,$288.71
CUST_001561,11,6,352.33,4,3,2,432,9,Potential Loyalists,Engaged Regulars,USA,Healthcare,Basic,$352.33
CUST_001562,14,5,637.01,4,2,2,422,8,Potential Loyalists,Engaged Regulars,USA,Education,Professional,$637.01
CUST_001563,12,6,1203.17,4,3,3,433,10,Potential Loyalists,Engaged Regulars,Canada,Finance,Professional,"$1,203.17"
CUST_001564,9,6,273.6,5,3,1,531,9,Need Attention,Engaged Regulars,Canada,Education,Basic,$273.60
CUST_001565,11,6,3049.54,4,3,4,434,11,Potential Loyalists,Engaged Regulars,India,Consulting,Enterprise,"$3,049.54"
CUST_001566,12,6,4133.95,4,3,4,434,11,Potential Loyalists,Engaged Regulars,Australia,Retail,Enterprise,"$4,133.95"
CUST_001567,8,6,897.15,5,3,3,533,11,Potential Loyalists,Engaged Regulars,India,Retail,Professional,$897.15
CUST_001568,9,6,1806.67,5,3,3,533,11,Potential Loyalists,Engaged Regulars,USA,Retail,Professional,"$1,806.67"
CUST_001569,8,6,945.99,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Canada,Retail,Professional,$945.99
CUST_001570,8,6,542.9100000000001,5,3,2,532,10,Potential Loyalists,Engaged Regulars,Germany,Retail,Basic,$542.91
CUST_001571,9,5,2077.12,5,2,4,524,11,Potential Loyalists,Engaged Regulars,UK,Education,Enterprise,"$2,077.12"
CUST_001572,9,6,784.49,5,3,2,532,10,Potential Loyalists,Engaged Regulars,France,Healthcare,Professional,$784.49
CUST_001573,7,6,468.07,5,3,2,532,10,Potential Loyalists,Engaged Regulars,USA,Healthcare,Basic,$468.07
CUST_001574,9,6,1382.77,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Brazil,Real Estate,Professional,"$1,382.77"
CUST_001575,9,5,1556.6,5,2,3,523,10,Potential Loyalists,Engaged Regulars,Australia,Energy,Professional,"$1,556.60"
CUST_001576,9,6,339.96,5,3,1,531,9,Need Attention,Engaged Regulars,France,Real Estate,Basic,$339.96
CUST_001577,6,6,1218.3700000000001,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Canada,Education,Professional,"$1,218.37"
CUST_001578,9,5,1445.81,5,2,3,523,10,Potential Loyalists,Engaged Regulars,UK,Consulting,Professional,"$1,445.81"
CUST_001579,6,6,259.0,5,3,1,531,9,Need Attention,Engaged Regulars,India,Real Estate,Basic,$259.00
CUST_001580,5,6,299.7,5,3,1,531,9,Need Attention,Engaged Regulars,Japan,Energy,Basic,$299.70
CUST_001581,7,6,502.82,5,3,2,532,10,Potential Loyalists,Engaged Regulars,UK,Retail,Basic,$502.82
CUST_001582,7,6,679.3,5,3,2,532,10,Potential Loyalists,Engaged Regulars,UK,Finance,Professional,$679.30
CUST_001583,7,6,1196.73,5,3,3,533,11,Potential Loyalists,Engaged Regulars,USA,Media,Professional,"$1,196.73"
CUST_001584,3,6,194.2,5,3,1,531,9,Need Attention,Engaged Regulars,Brazil,Energy,Basic,$194.20
CUST_001585,3,6,1108.92,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Australia,Education,Professional,"$1,108.92"
CUST_001586,5,6,376.39,5,3,2,532,10,Potential Loyalists,Engaged Regulars,France,Finance,Basic,$376.39
CUST_001587,157,1,72.87,1,1,1,111,3,Hibernating,Engaged Regulars,USA,Healthcare,Basic,$72.87
CUST_001588,67,4,198.93,1,2,1,121,4,Hibernating,Engaged Regulars,USA,Real Estate,Basic,$198.93
CUST_001589,3,6,2003.8799999999999,5,3,4,534,12,Potential Loyalists,Engaged Regulars,France,Technology,Enterprise,"$2,003.88"
CUST_001590,4,5,915.5799999999999,5,2,3,523,10,Potential Loyalists,Engaged Regulars,Australia,Retail,Professional,$915.58
CUST_001591,3,6,325.67,5,3,1,531,9,Need Attention,Engaged Regulars,USA,Healthcare,Basic,$325.67
CUST_001592,2,6,559.27,5,3,2,532,10,Potential Loyalists,Engaged Regulars,UK,Consulting,Basic,$559.27
CUST_001593,6,6,1292.53,5,3,3,533,11,Potential Loyalists,Engaged Regulars,Germany,Finance,Professional,"$1,292.53"
CUST_001594,2,5,280.78,5,2,1,521,8,New Customers,Engaged Regulars,UK,Retail,Basic,$280.78
CUST_001595,4,6,3459.96,5,3,4,534,12,Potential Loyalists,Engaged Regulars,Japan,Consulting,Enterprise,"$3,459.96"
CUST_001596,3,4,2783.74,5,2,4,524,11,Potential Loyalists,Engaged Regulars,UK,Finance,Enterprise,"$2,783.74"
CUST_001597,5,5,324.68,5,2,1,521,8,New Customers,Engaged Regulars,India,Retail,Basic,$324.68
CUST_001598,30,5,902.9200000000001,2,2,3,223,7,About to Sleep,Engaged Regulars,UK,Education,Professional,$902.92
CUST_001599,32,5,2587.15,1,2,4,124,7,Hibernating,Engaged Regulars,India,Media,Enterprise,"$2,587.15"
CUST_001600,33,4,291.48,1,2,1,121,4,Hibernating,Engaged Regulars,USA,Finance,Basic,$291.48
CUST_001601,30,5,1234.6399999999999,2,2,3,223,7,About to Sleep,Engaged Regulars,Germany,Consulting,Professional,"$1,234.64"
CUST_001602,29,5,4262.31,2,2,4,224,8,About to Sleep,Engaged Regulars,USA,Healthcare,Enterprise,"$4,262.31"
CUST_001603,33,5,3604.59,1,2,4,124,7,Hibernating,Engaged Regulars,Canada,Retail,Enterprise,"$3,604.59"
CUST_001604,33,5,727.27,1,2,2,122,5,Hibernating,Engaged Regulars,Japan,Media,Professional,$727.27
CUST_001605,31,5,1017.68,2,2,3,223,7,About to Sleep,Engaged Regulars,UK,Finance,Professional,"$1,017.68"
CUST_001606,30,5,704.35,2,2,2,222,6,About to Sleep,Engaged Regulars,USA,Technology,Professional,$704.35
CUST_001607,31,4,517.48,2,2,2,222,6,About to Sleep,Engaged Regulars,USA,Real Estate,Professional,$517.48
CUST_001608,32,5,346.4,1,2,2,122,5,Hibernating,Engaged Regulars,USA,Energy,Basic,$346.40
CUST_001609,28,5,489.79,2,2,2,222,6,About to Sleep,Engaged Regulars,USA,Education,Basic,$489.79
CUST_001610,29,5,781.81,2,2,2,222,6,About to Sleep,Engaged Regulars,Canada,Manufacturing,Professional,$781.81
CUST_001611,31,5,169.0,2,2,1,221,5,About to Sleep,Engaged Regulars,Germany,Consulting,Basic,$169.00
CUST_001612,30,4,319.28,2,2,1,221,5,About to Sleep,Engaged Regulars,USA,Healthcare,Basic,$319.28
CUST_001613,30,5,2363.88,2,2,4,224,8,About to Sleep,Engaged Regulars,USA,Technology,Enterprise,"$2,363.88"
CUST_001614,30,5,328.11,2,2,1,221,5,About to Sleep,Engaged Regulars,USA,Manufacturing,Basic,$328.11
CUST_001615,28,4,248.36,2,2,1,221,5,About to Sleep,Engaged Regulars,USA,Healthcare,Basic,$248.36
CUST_001616,26,4,641.17,2,2,2,222,6,About to Sleep,Engaged Regulars,Germany,Education,Professional,$641.17
CUST_001617,26,5,355.73,2,2,2,222,6,About to Sleep,Engaged Regulars,USA,Education,Basic,$355.73
CUST_001618,30,5,276.6,2,2,1,221,5,About to Sleep,Engaged Regulars,UK,Manufacturing,Basic,$276.60
CUST_001619,28,5,6507.68,2,2,5,225,9,About to Sleep,Engaged Regulars,USA,Media,Premium,"$6,507.68"
CUST_001620,28,5,792.64,2,2,2,222,6,About to Sleep,Engaged Regulars,France,Consulting,Professional,$792.64
CUST_001621,28,5,1280.88,2,2,3,223,7,About to Sleep,Engaged Regulars,UK,Consulting,Professional,"$1,280.88"
CUST_001622,28,5,704.0,2,2,2,222,6,About to Sleep,Engaged Regulars,Germany,Energy,Professional,$704.00
CUST_001623,28,4,227.57999999999998,2,2,1,221,5,About to Sleep,Engaged Regulars,Canada,Manufacturing,Basic,$227.58
CUST_001624,24,5,1085.93,2,2,3,223,7,About to Sleep,Engaged Regulars,Germany,Energy,Professional,"$1,085.93"
CUST_001625,25,5,1459.22,2,2,3,223,7,About to Sleep,Engaged Regulars,Japan,Real Estate,Professional,"$1,459.22"
CUST_001626,86,3,211.35000000000002,1,2,1,121,4,Hibernating,Engaged Regulars,Germany,Media,Basic,$211.35
CUST_001627,23,5,386.59000000000003,3,2,2,322,7,Promising,Engaged Regulars,France,Real Estate,Basic,$386.59
CUST_001628,25,5,469.9,2,2,2,222,6,About to Sleep,Engaged Regulars,UK,Finance,Basic,$469.90
CUST_001629,24,5,310.18,2,2,1,221,5,About to Sleep,Engaged Regulars,Canada,Education,Basic,$310.18
CUST_001630,23,5,3660.5,3,2,4,324,9,Promising,Engaged Regulars,UK,Consulting,Enterprise,"$3,660.50"
CUST_001631,23,4,553.0,3,2,2,322,7,Promising,Engaged Regulars,USA,Healthcare,Professional,$553.00
CUST_001632,22,5,236.39,3,2,1,321,6,Lost,Engaged Regulars,UK,Education,Basic,$236.39
CUST_001633,25,5,395.76,2,2,2,222,6,About to Sleep,Engaged Regulars,Australia,Education,Basic,$395.76
CUST_001634,23,5,1157.6399999999999,3,2,3,323,8,Promising,Engaged Regulars,Germany,Manufacturing,Professional,"$1,157.64"
CUST_001635,25,5,807.49,2,2,2,222,6,About to Sleep,Engaged Regulars,France,Media,Professional,$807.49
CUST_001636,23,5,437.25,3,2,2,322,7,Promising,Engaged Regulars,USA,Real Estate,Basic,$437.25
CUST_001637,24,5,1299.59,2,2,3,223,7,About to Sleep,Engaged Regulars,Canada,Education,Professional,"$1,299.59"
CUST_001638,21,4,4178.38,3,2,4,324,9,Promising,Engaged Regulars,Japan,Energy,Enterprise,"$4,178.38"
CUST_001639,19,5,699.11,3,2,2,322,7,Promising,Engaged Regulars,Japan,Media,Professional,$699.11
CUST_001640,20,5,2047.45,3,2,4,324,9,Promising,Engaged Regulars,UK,Technology,Enterprise,"$2,047.45"
CUST_001641,23,5,416.59000000000003,3,2,2,322,7,Promising,Engaged Regulars,Germany,Retail,Basic,$416.59
CUST_001642,20,5,2335.73,3,2,4,324,9,Promising,Engaged Regulars,Japan,Healthcare,Enterprise,"$2,335.73"
CUST_001643,21,5,189.5,3,2,1,321,6,Lost,Engaged Regulars,Germany,Media,Basic,$189.50
CUST_001644,51,4,3876.87,1,2,4,124,7,Hibernating,Engaged Regulars,UK,Healthcare,Enterprise,"$3,876.87"
CUST_001645,20,5,355.06,3,2,2,322,7,Promising,Engaged Regulars,Brazil,Real Estate,Basic,$355.06
CUST_001646,20,5,4428.6,3,2,4,324,9,Promising,Engaged Regulars,USA,Technology,Enterprise,"$4,428.60"
CUST_001647,20,5,1319.82,3,2,3,323,8,Promising,Engaged Regulars,UK,Energy,Professional,"$1,319.82"
CUST_001648,51,4,158.07,1,2,1,121,4,Hibernating,Engaged Regulars,India,Healthcare,Basic,$158.07
CUST_001649,21,5,209.87,3,2,1,321,6,Lost,Engaged Regulars,France,Consulting,Basic,$209.87
CUST_001650,20,5,2688.07,3,2,4,324,9,Promising,Engaged Regulars,UK,Media,Enterprise,"$2,688.07"
CUST_001651,21,4,10130.66,3,2,5,325,10,Promising,Engaged Regulars,UK,Retail,Premium,"$10,130.66"
CUST_001652,17,5,379.92,3,2,2,322,7,Promising,Engaged Regulars,Germany,Real Estate,Basic,$379.92
CUST_001653,19,5,350.66999999999996,3,2,2,322,7,Promising,Engaged Regulars,USA,Finance,Basic,$350.67
CUST_001654,15,4,132.03,4,2,1,421,7,New Customers,Engaged Regulars,UK,Finance,Basic,$132.03
CUST_001655,16,5,1417.29,4,2,3,423,9,Potential Loyalists,Engaged Regulars,UK,Education,Professional,"$1,417.29"
CUST_001656,17,4,1257.51,3,2,3,323,8,Promising,Engaged Regulars,Canada,Education,Professional,"$1,257.51"
CUST_001657,15,4,419.29,4,2,2,422,8,Potential Loyalists,Engaged Regulars,Canada,Real Estate,Basic,$419.29
CUST_001658,15,5,1510.05,4,2,3,423,9,Potential Loyalists,Engaged Regulars,USA,Energy,Professional,"$1,510.05"
CUST_001659,15,4,255.48000000000002,4,2,1,421,7,New Customers,Engaged Regulars,Germany,Energy,Basic,$255.48
CUST_001660,16,5,2350.61,4,2,4,424,10,Potential Loyalists,Engaged Regulars,Australia,Energy,Enterprise,"$2,350.61"
CUST_001661,14,5,318.12,4,2,1,421,7,New Customers,Engaged Regulars,Germany,Consulting,Basic,$318.12
CUST_001662,15,5,977.0,4,2,3,423,9,Potential Loyalists,Engaged Regulars,Australia,Consulting,Professional,$977.00
CUST_001663,15,5,2908.55,4,2,4,424,10,Potential Loyalists,Engaged Regulars,Australia,Energy,Enterprise,"$2,908.55"
CUST_001664,15,5,1027.83,4,2,3,423,9,Potential Loyalists,Engaged Regulars,Australia,Education,Professional,"$1,027.83"
CUST_001665,13,5,1425.57,4,2,3,423,9,Potential Loyalists,Engaged Regulars,USA,Retail,Professional,"$1,425.57"
CUST_001666,13,5,833.01,4,2,2,422,8,Potential Loyalists,Engaged Regulars,France,Real Estate,Professional,$833.01
CUST_001667,14,5,269.49,4,2,1,421,7,New Customers,Engaged Regulars,USA,Media,Basic,$269.49
CUST_001668,14,4,414.11,4,2,2,422,8,Potential Loyalists,Engaged Regulars,Brazil,Manufacturing,Professional,$414.11
CUST_001669,73,2,1716.26,1,1,3,113,5,Hibernating,Engaged Regulars,Brazil,Energy,Enterprise,"$1,716.26"
CUST_001670,12,4,711.8299999999999,4,2,2,422,8,Potential Loyalists,Engaged Regulars,France,Finance,Professional,$711.83
CUST_001671,44,2,443.91999999999996,1,1,2,112,4,Hibernating,Engaged Regulars,Brazil,Real Estate,Professional,$443.92
CUST_001672,15,5,536.55,4,2,2,422,8,Potential Loyalists,Engaged Regulars,France,Real Estate,Basic,$536.55
CUST_001673,12,5,827.5799999999999,4,2,2,422,8,Potential Loyalists,Engaged Regulars,Germany,Real Estate,Professional,$827.58
CUST_001674,10,5,448.43,4,2,2,422,8,Potential Loyalists,Engaged Regulars,USA,Media,Basic,$448.43
CUST_001675,14,5,237.91,4,2,1,421,7,New Customers,Engaged Regulars,UK,Consulting,Basic,$237.91
CUST_001676,12,5,1176.3600000000001,4,2,3,423,9,Potential Loyalists,Engaged Regulars,USA,Technology,Professional,"$1,176.36"
CUST_001677,14,3,572.58,4,2,2,422,8,Potential Loyalists,Engaged Regulars,Brazil,Retail,Professional,$572.58
CUST_001678,13,5,313.65,4,2,1,421,7,New Customers,Engaged Regulars,USA,Energy,Basic,$313.65
CUST_001679,72,3,119.85,1,2,1,121,4,Hibernating,Engaged Regulars,Canada,Retail,Basic,$119.85
CUST_001680,13,5,1386.38,4,2,3,423,9,Potential Loyalists,Engaged Regulars,Japan,Media,Professional,"$1,386.38"
CUST_001681,10,4,199.35,4,2,1,421,7,New Customers,Engaged Regulars,Australia,Retail,Basic,$199.35
CUST_001682,12,5,383.24,4,2,2,422,8,Potential Loyalists,Engaged Regulars,Canada,Media,Basic,$383.24
